GENEID	X97	X98	X100	X102	X103	X104	X105	X106	X107	X109	X110	X111	X112	X113	X115	X117	X118	X119	X120	X121	X122	X123	X124	X126	X128	X129	X132	X134	X135	X136	X137	X138	X143	X144	X145	X146	X147	X149	X151	X152	X153	X154	X156	X157	X158	X159	X160	X163	X165	X166	X167	X168	X169	X170	X173	X174	X175	X176	X177	X179	X181	X182	X184	X186	X187	X188	X190	X191	X192
Ubap2l	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0
Ubb	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	3.00109916954915	0	4.00195439749781	11.0147970057849	1.00012209018435	8.00782268745052	15.0275330602518	9.00990220315199	12.0176125328898	0	13.0206736374495	2.00048844025395	10.0122269359159	10.0122269359159	10.0122269359159	1.00012209018435	6.00439882750478	0	6.00439882750478	6.00439882750478	17.0353762377124	12.0176125328898	0	11.0147970057849	9.00990220315199	19.0442041347699	4.00195439749781	5.00305424361532	20.048987655079	7.00598826885697	15.0275330602518	0	2.00048844025395	8.00782268745052	13.0206736374495	25.0766058142306	4.00195439749781	5.00305424361532	2.00048844025395	2.00048844025395	12.0176125328898	2.00048844025395	11.0147970057849	6.00439882750478	10.0122269359159	1.00012209018435	4.00195439749781	20.048987655079	2.00048844025395	5.00305424361532	3.00109916954915	4.00195439749781	9.00990220315199	6.00439882750478	10.0122269359159	1.00012209018435	9.00990220315199	4.00195439749781	18.0396670359275	2.00048844025395	8.00782268745052	2.00048844025395	0	14.0239804397716	17.0353762377124
Ubc	3.00109916954915	3.00109916954915	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	4.00195439749781	0	8.00782268745052	15.0275330602518	2.00048844025395	2.00048844025395	0	11.0147970057849	1.00012209018435	6.00439882750478	6.00439882750478	8.00782268745052	3.00109916954915	5.00305424361532	2.00048844025395	5.00305424361532	0	11.0147970057849	11.0147970057849	0	4.00195439749781	14.0239804397716	5.00305424361532	1.00012209018435	8.00782268745052	9.00990220315199	12.0176125328898	8.00782268745052	4.00195439749781	1.00012209018435	15.0275330602518	24.0705883708827	23.0648179545339	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	13.0206736374495	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	17.0353762377124	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	15.0275330602518	15.0275330602518	2.00048844025395	6.00439882750478	2.00048844025395	7.00598826885697	1.00012209018435	12.0176125328898	2.00048844025395	2.00048844025395	14.0239804397716	15.0275330602518
Ube2b	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435
Ube2d2a	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395
Ube2d3	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	7.00598826885697	0	5.00305424361532	1.00012209018435	2.00048844025395	7.00598826885697	3.00109916954915	3.00109916954915	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	7.00598826885697	0	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	4.00195439749781
Ube2f	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	5.00305424361532	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Ube2i	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395
Ube2j1	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395
Ube2l3	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435
Ube2r2	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	3.00109916954915	3.00109916954915	0	1.00012209018435	4.00195439749781	4.00195439749781	8.00782268745052	2.00048844025395	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	9.00990220315199	1.00012209018435	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	6.00439882750478	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395
Ube2s	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	4.00195439749781	4.00195439749781	0	0	3.00109916954915	4.00195439749781	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395
Ube2v2	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	6.00439882750478	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	10.0122269359159	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	8.00782268745052	1.00012209018435	0	0	1.00012209018435
Ubqln2	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	7.00598826885697	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	0	5.00305424361532	4.00195439749781	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	0
Ubxn4	1.00012209018435	4.00195439749781	0	0	0	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	5.00305424361532	0	4.00195439749781	2.00048844025395	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	6.00439882750478	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435
Uck2	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Ucp2	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugcg	0	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	8.00782268745052	0	9.00990220315199	4.00195439749781	2.00048844025395	0	6.00439882750478	1.00012209018435	8.00782268745052	1.00012209018435	4.00195439749781	3.00109916954915	0	6.00439882750478	0	12.0176125328898	8.00782268745052	8.00782268745052	0	9.00990220315199	0	0	0	0	2.00048844025395	13.0206736374495	4.00195439749781	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	0	0	0	8.00782268745052	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	8.00782268745052	4.00195439749781	0	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0
Ugdh	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	7.00598826885697	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0
Uhrf1bp1l	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	0	1.00012209018435	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435
Uhrf2	0	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	0	0	0	4.00195439749781	0	1.00012209018435	0	14.0239804397716	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	6.00439882750478	1.00012209018435	0	3.00109916954915	2.00048844025395	0	1.00012209018435	3.00109916954915
Ulk1	0	0	0	4.00195439749781	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435
Uqcr10	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0
Uqcrb	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	9.00990220315199	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395
Uqcrc2	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0
Uqcrfs1	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	14.0239804397716	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Uqcrh	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435	3.00109916954915	4.00195439749781	3.00109916954915	0	6.00439882750478	4.00195439749781	5.00305424361532	0	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	4.00195439749781	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	0
Uqcrq	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0
Use1	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Usp14	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0
Usp25	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0
Utp14a	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vasn	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0
Vbp1	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0
Vcam1	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	5.00305424361532	1.00012209018435	0	5.00305424361532	3.00109916954915	7.00598826885697	0	0	2.00048844025395	3.00109916954915	12.0176125328898	6.00439882750478	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	13.0206736374495	1.00012209018435	2.00048844025395	30.1104026871881	15.0275330602518	1.00012209018435	13.0206736374495	3.00109916954915	1.00012209018435	0	0	1.00012209018435	9.00990220315199	7.00598826885697	0	0	0	2.00048844025395	0	0	0	12.0176125328898	10.0122269359159	5.00305424361532	0	0	2.00048844025395	3.00109916954915	6.00439882750478	6.00439882750478	0	11.0147970057849	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	35.1503934793561	1.00012209018435	0	4.00195439749781	15.0275330602518
Vcan	0	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	0	10.0122269359159	12.0176125328898	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	14.0239804397716	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	11.0147970057849	1.00012209018435	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	0	10.0122269359159	0	1.00012209018435	5.00305424361532	9.00990220315199	0	0	4.00195439749781	0	4.00195439749781	0
Vcp	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	1.00012209018435	6.00439882750478	0	4.00195439749781	4.00195439749781	2.00048844025395	6.00439882750478	0	6.00439882750478	0	6.00439882750478	0	4.00195439749781	1.00012209018435	6.00439882750478	0	4.00195439749781	1.00012209018435	0	2.00048844025395	1.00012209018435	9.00990220315199	4.00195439749781	8.00782268745052	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	11.0147970057849	3.00109916954915	5.00305424361532	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	5.00305424361532	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	9.00990220315199	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	0	2.00048844025395	5.00305424361532	7.00598826885697
Vdac1	0	0	0	0	0	0	0	0	0	3.00109916954915	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	5.00305424361532	12.0176125328898	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395
Vdac2	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	5.00305424361532	9.00990220315199	0	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	4.00195439749781	0	0	0	0	0	1.00012209018435
Vdr	0	0	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	11.0147970057849	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	10.0122269359159	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0
Vegfa	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	6.00439882750478	0	4.00195439749781	0	0	5.00305424361532	4.00195439749781	0	1.00012209018435	7.00598826885697	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	3.00109916954915	0	0	0	0	0	1.00012209018435	1.00012209018435	0	8.00782268745052	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435
Vegfb	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	8.00782268745052	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435
