GENEID	X3	X5	X9	X12	X14	X15	X16	X18	X19	X20	X24	X25	X26	X28	X29	X30	X32	X33	X37	X38	X39	X40	X42	X43	X44	X45	X46	X48	X49	X50	X53	X54	X55	X57	X60	X61	X62	X63	X64	X65	X68	X69	X70	X71	X72	X76	X77	X78	X79	X80	X81	X83	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96
Rras	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	4.00195439749781	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	6.00439882750478	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0
Rrbp1	0	7.00598826885697	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	16.0313316193744	0	6.00439882750478	0	1.00012209018435	0	5.00305424361532	1.00012209018435	2.00048844025395	8.00782268745052	0	0	4.00195439749781	6.00439882750478	0	11.0147970057849	1.00012209018435	1.00012209018435	8.00782268745052	5.00305424361532	1.00012209018435	6.00439882750478	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	0	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	5.00305424361532	16.0313316193744	0	10.0122269359159	5.00305424361532	5.00305424361532	0	2.00048844025395	3.00109916954915	6.00439882750478	0	1.00012209018435	0	0	0
Rrp1	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0
Rsf1	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Rsl1d1	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0
Rsrc2	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395
Rsrp1	0	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	1.00012209018435	0	0	4.00195439749781	0	0	2.00048844025395	6.00439882750478	0	0	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	0	0	0	3.00109916954915	4.00195439749781	2.00048844025395	3.00109916954915	0	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	0
Rtf1	0	4.00195439749781	0	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	0	5.00305424361532	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Rtn4	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	1.00012209018435	5.00305424361532	0	4.00195439749781	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	6.00439882750478	5.00305424361532	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0
Rtp4	1.00012209018435	0	0	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Runx1t1	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0
S100a10	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	0	4.00195439749781	1.00012209018435	0	4.00195439749781	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	2.00048844025395	6.00439882750478	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	9.00990220315199	0	4.00195439749781	0	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	0	0	3.00109916954915	0	2.00048844025395
S100a11	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	4.00195439749781	4.00195439749781	0	7.00598826885697	0	2.00048844025395	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	0
S100a16	0	0	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0206736374495	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0
S100a6	0	3.00109916954915	0	0	4.00195439749781	0	2.00048844025395	0	10.0122269359159	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	0
S1pr3	0	11.0147970057849	0	0	4.00195439749781	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	11.0147970057849	1.00012209018435	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	7.00598826885697	11.0147970057849	1.00012209018435	2.00048844025395	4.00195439749781	0	10.0122269359159	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	0	0	0	4.00195439749781	0	0	1.00012209018435
Samd14	0	0	0	0	0	0	0	0	6.00439882750478	0	5.00305424361532	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0
Samd4b	2.00048844025395	5.00305424361532	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435
Sap18	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435
Sar1a	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	4.00195439749781	0	0	0	3.00109916954915	1.00012209018435	6.00439882750478	3.00109916954915	4.00195439749781	1.00012209018435	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	2.00048844025395	1.00012209018435	0	0	0	0	0	0	4.00195439749781	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	6.00439882750478	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435
Sars	0	1.00012209018435	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Sash1	1.00012209018435	0	6.00439882750478	0	0	0	0	0	1.00012209018435	0	6.00439882750478	0	0	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	3.00109916954915	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Sbf2	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0
Sc5d	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0
Scaf11	0	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	5.00305424361532	2.00048844025395	2.00048844025395	0	0	0	0	0	0	7.00598826885697	3.00109916954915	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0
Scaper	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scd2	0	0	0	0	2.00048844025395	2.00048844025395	6.00439882750478	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0
Scg3	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	7.00598826885697	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0
Scn7a	0	0	8.00782268745052	0	4.00195439749781	0	0	0	0	0	4.00195439749781	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0
Scpep1	0	0	0	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	0	0
Sdc1	0	0	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	4.00195439749781	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Sdc2	0	3.00109916954915	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0
Sdcbp	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	2.00048844025395	0	1.00012209018435	1.00012209018435	0	6.00439882750478	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	5.00305424361532	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0
Sdha	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0
Sdhc	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0
Sec13	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0
Sec31a	0	2.00048844025395	0	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	7.00598826885697	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	6.00439882750478	6.00439882750478	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0
Sec61a1	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	3.00109916954915	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0
Sec61b	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395
Sec61g	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	0	5.00305424361532	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	3.00109916954915	1.00012209018435	0	3.00109916954915	3.00109916954915	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	2.00048844025395	2.00048844025395	6.00439882750478	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435
Sec62	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	0	1.00012209018435	0	7.00598826885697	2.00048844025395	5.00305424361532	1.00012209018435	0	3.00109916954915	0	1.00012209018435	7.00598826885697	2.00048844025395	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	5.00305424361532	0	0	1.00012209018435	0	0	0	3.00109916954915	7.00598826885697	0	0	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0
Sel1l	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	5.00305424361532	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0
Selp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0275330602518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sema4c	0	3.00109916954915	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	7.00598826885697	0	0	0	0	5.00305424361532	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	4.00195439749781	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0
Sema5a	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	7.00598826885697	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	5.00305424361532	3.00109916954915	7.00598826885697	3.00109916954915	0	4.00195439749781	5.00305424361532	0	1.00012209018435	0	5.00305424361532	6.00439882750478	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	4.00195439749781	4.00195439749781	5.00305424361532	5.00305424361532	0	2.00048844025395	7.00598826885697	0	9.00990220315199	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395
Sema5b	1.00012209018435	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	7.00598826885697	0	0	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0
Sema7a	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senp6	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	6.00439882750478	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0
Sep15	0	4.00195439749781	5.00305424361532	1.00012209018435	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	6.00439882750478	0	0	3.00109916954915	3.00109916954915	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	4.00195439749781	0	5.00305424361532	0	3.00109916954915	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0
