GENEID	X7	X8	X13	X14	X15	X16	X21	X22	X23	X24	X29	X30	X31	X32	X40	X44	X47	X48	X49	X56	X63	X64	X65	X68	X71	X72	X76	X78	X79	X80	X87	X88	X94	X96
Aoc3	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	5.00305424361532	14.0239804397716	3.00109916954915	3.00109916954915	4.00195439749781	4.00195439749781	3.00109916954915	7.00598826885697	0	0	15.0275330602518	0	8.00782268745052	8.00782268745052	1.00012209018435	0	0	0	5.00305424361532	1.00012209018435	1.00012209018435	11.0147970057849	4.00195439749781	5.00305424361532	1.00012209018435	1.00012209018435	0
Ap2m1	0	0	0	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	4.00195439749781	0	2.00048844025395	2.00048844025395	0	6.00439882750478	5.00305424361532	0	2.00048844025395	0	0	2.00048844025395	0	0	8.00782268745052	3.00109916954915	0	1.00012209018435	0	0
Apbb2	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	0	5.00305424361532	0	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0
Api5	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	6.00439882750478	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	0
Aplp2	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	4.00195439749781	5.00305424361532	0	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	0
Apoa1bp	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	6.00439882750478	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0
Apobr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0
Apoe	0	0	7.00598826885697	7.00598826885697	6.00439882750478	14.0239804397716	8.00782268745052	28.0961415204583	51.3201652807748	13.0206736374495	13.0206736374495	16.0313316193744	12.0176125328898	15.0275330602518	4.00195439749781	0	28.0961415204583	38.1773673823587	0	1.00012209018435	67.5540235386734	26.0828704059517	4.00195439749781	0	2.00048844025395	15.0275330602518	37.1681275103067	1.00012209018435	3.00109916954915	20.048987655079	63.4895230811159	10.0122269359159	1.00012209018435	0
Apold1	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	31.1179048445245	0	0	0	0	0	0	0	0
App	0	1.00012209018435	0	3.00109916954915	5.00305424361532	2.00048844025395	6.00439882750478	7.00598826885697	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	5.00305424361532	11.0147970057849	0	14.0239804397716	15.0275330602518	5.00305424361532	8.00782268745052	0	3.00109916954915	5.00305424361532	10.0122269359159	1.00012209018435	8.00782268745052	5.00305424361532	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395
Aqp1	0	0	0	0	9.00990220315199	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	0	7.00598826885697	0	0	13.0206736374495	0	0	0	1.00012209018435	0	0	0
Arap2	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcn1	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	7.00598826885697	5.00305424361532	0	0	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	8.00782268745052	1.00012209018435	4.00195439749781	3.00109916954915	0	2.00048844025395	3.00109916954915	2.00048844025395	6.00439882750478	15.0275330602518	3.00109916954915	3.00109916954915	1.00012209018435	7.00598826885697
Arf1	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	4.00195439749781	10.0122269359159	5.00305424361532	2.00048844025395	3.00109916954915	0	2.00048844025395	4.00195439749781	0	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	0	2.00048844025395
Arf4	0	2.00048844025395	0	0	4.00195439749781	2.00048844025395	4.00195439749781	6.00439882750478	0	8.00782268745052	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	5.00305424361532	0	7.00598826885697	7.00598826885697	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	0	18.0396670359275	6.00439882750478	1.00012209018435	5.00305424361532	2.00048844025395	1.00012209018435
Arf6	0	0	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	6.00439882750478	0	2.00048844025395	2.00048844025395	0	4.00195439749781	6.00439882750478	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	0	0
Arhgap21	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0
Arhgap29	0	0	0	0	7.00598826885697	5.00305424361532	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395
Arhgdia	0	0	1.00012209018435	0	4.00195439749781	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	0	0	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	0	0	2.00048844025395	3.00109916954915	0	5.00305424361532	0	1.00012209018435	5.00305424361532	0	1.00012209018435
Arhgef17	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	7.00598826885697	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	0	0
Arhgef2	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	6.00439882750478	10.0122269359159	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	9.00990220315199	0	0	1.00012209018435	2.00048844025395	0
Arid2	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	5.00305424361532	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	0	0
Arid4b	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	5.00305424361532	1.00012209018435	6.00439882750478	0	0	0	0	3.00109916954915
Arid5a	0	1.00012209018435	0	0	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	3.00109916954915	2.00048844025395	0	0	6.00439882750478	0	0	0	4.00195439749781	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	4.00195439749781	0	0	4.00195439749781	0	1.00012209018435
Arih1	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	0	3.00109916954915	2.00048844025395	0	3.00109916954915	0	0
Arl1	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	6.00439882750478	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	0	0	9.00990220315199	6.00439882750478	0	4.00195439749781	9.00990220315199	5.00305424361532	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	6.00439882750478	4.00195439749781	4.00195439749781	3.00109916954915	3.00109916954915	1.00012209018435
Arl4a	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435
Arl5b	0	0	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	1.00012209018435	1.00012209018435	10.0122269359159	1.00012209018435	10.0122269359159	4.00195439749781	0	1.00012209018435	0	0
Arl6ip1	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	0	0	5.00305424361532
Armcx2	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	2.00048844025395	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0
Armcx3	1.00012209018435	0	0	0	0	0	0	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	0	3.00109916954915	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	2.00048844025395	0	0	0	3.00109916954915	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0
Arpc1a	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	7.00598826885697	0	1.00012209018435
Arpc1b	0	0	3.00109916954915	3.00109916954915	4.00195439749781	2.00048844025395	1.00012209018435	0	0	3.00109916954915	3.00109916954915	0	6.00439882750478	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	14.0239804397716	10.0122269359159	2.00048844025395	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	3.00109916954915	2.00048844025395	8.00782268745052	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199
Arpc2	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	0	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	0	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	0	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435
Arpc5	0	1.00012209018435	0	0	5.00305424361532	2.00048844025395	0	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	0	3.00109916954915	0	3.00109916954915	0	1.00012209018435	3.00109916954915	0	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	1.00012209018435	9.00990220315199	3.00109916954915	2.00048844025395	3.00109916954915	1.00012209018435	3.00109916954915
Arrb1	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	2.00048844025395	0	0
Ash1l	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	2.00048844025395	6.00439882750478	1.00012209018435	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	6.00439882750478	5.00305424361532	0	1.00012209018435	3.00109916954915	1.00012209018435
Asns	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0
Aspn	3.00109916954915	0	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	0	0	0	4.00195439749781	0	9.00990220315199	0	1.00012209018435	0	0	8.00782268745052	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	13.0206736374495	3.00109916954915	8.00782268745052	0
Atf3	0	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	4.00195439749781	4.00195439749781	32.1256548803621	0	6.00439882750478	7.00598826885697	5.00305424361532	0	4.00195439749781	2.00048844025395	21.0540177177831	0	0	2.00048844025395	5.00305424361532	0	3.00109916954915	0	0	21.0540177177831	4.00195439749781	3.00109916954915	1.00012209018435	0	2.00048844025395	0	4.00195439749781
Atf4	0	2.00048844025395	9.00990220315199	2.00048844025395	7.00598826885697	5.00305424361532	8.00782268745052	11.0147970057849	6.00439882750478	13.0206736374495	10.0122269359159	1.00012209018435	9.00990220315199	8.00782268745052	5.00305424361532	1.00012209018435	12.0176125328898	17.0353762377124	0	10.0122269359159	34.1418990756402	10.0122269359159	2.00048844025395	1.00012209018435	0	6.00439882750478	14.0239804397716	0	18.0396670359275	7.00598826885697	3.00109916954915	3.00109916954915	1.00012209018435	8.00782268745052
Atg16l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Atmin	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0
Atn1	0	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	3.00109916954915	0	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0
Atp13a3	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	5.00305424361532	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0
Atp1a1	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	1.00012209018435	0	6.00439882750478	0	1.00012209018435	2.00048844025395	2.00048844025395	3.00109916954915	0	0
Atp1b2	1.00012209018435	0	0	0	0	0	3.00109916954915	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	6.00439882750478	1.00012209018435	0	0	0
Atp2a2	1.00012209018435	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	4.00195439749781	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	0	7.00598826885697	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	6.00439882750478	5.00305424361532	0	4.00195439749781	0	0
Atp2b1	1.00012209018435	0	0	0	2.00048844025395	0	0	12.0176125328898	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	4.00195439749781	0	0	3.00109916954915	6.00439882750478	0	0	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	9.00990220315199	0	2.00048844025395	0	0	0
Atp2b4	1.00012209018435	0	0	0	0	0	0	7.00598826885697	0	0	4.00195439749781	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0
Atp5a1	0	0	2.00048844025395	0	3.00109916954915	3.00109916954915	3.00109916954915	9.00990220315199	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	5.00305424361532	2.00048844025395	3.00109916954915	11.0147970057849	0	14.0239804397716	8.00782268745052	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	5.00305424361532	6.00439882750478	1.00012209018435	11.0147970057849	9.00990220315199	2.00048844025395	10.0122269359159	0	1.00012209018435
Atp5b	1.00012209018435	0	1.00012209018435	2.00048844025395	9.00990220315199	9.00990220315199	3.00109916954915	6.00439882750478	3.00109916954915	9.00990220315199	2.00048844025395	0	5.00305424361532	1.00012209018435	10.0122269359159	1.00012209018435	9.00990220315199	4.00195439749781	0	15.0275330602518	15.0275330602518	4.00195439749781	4.00195439749781	4.00195439749781	3.00109916954915	3.00109916954915	4.00195439749781	0	16.0313316193744	7.00598826885697	2.00048844025395	10.0122269359159	0	4.00195439749781
Atp5c1	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	4.00195439749781	0	0	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435
Atp5d	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	6.00439882750478	1.00012209018435	2.00048844025395	0	0	2.00048844025395
Atp5f1	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	6.00439882750478	1.00012209018435	3.00109916954915	0	3.00109916954915	0	3.00109916954915	5.00305424361532	0	8.00782268745052	2.00048844025395	0	1.00012209018435	0	4.00195439749781	3.00109916954915	1.00012209018435	0	8.00782268745052	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0
Atp5g2	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	3.00109916954915	0	1.00012209018435	1.00012209018435	0	4.00195439749781	3.00109916954915	6.00439882750478	0	0	3.00109916954915	0	2.00048844025395	0	5.00305424361532	3.00109916954915	0	3.00109916954915	0	1.00012209018435
Atp5g3	0	0	0	0	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	4.00195439749781	0	2.00048844025395	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	0	7.00598826885697	5.00305424361532	2.00048844025395	2.00048844025395	0	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	3.00109916954915	0	3.00109916954915	0	5.00305424361532
Atp5h	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	0	5.00305424361532	0	2.00048844025395	4.00195439749781	0	0	0	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	2.00048844025395
Atp5j	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	3.00109916954915	0	5.00305424361532	3.00109916954915	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435
Atp5o	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	12.0176125328898	4.00195439749781	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435
Atp6v1a	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	3.00109916954915	6.00439882750478	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0
