GENEID	X3	X4	X7	X12	X14	X15	X16	X17	X24	X31	X32	X36	X38	X39	X40	X43	X45	X47	X54	X56	X57	X61	X62	X63	X64	X69	X70	X71	X72	X74	X76	X77	X78	X79	X80	X85	X86	X87	X88	X92	X94	X96
Rpl13	8.00782268745052	17.0353762377124	4.00195439749781	11.0147970057849	9.00990220315199	6.00439882750478	8.00782268745052	8.00782268745052	15.0275330602518	10.0122269359159	8.00782268745052	11.0147970057849	10.0122269359159	11.0147970057849	2.00048844025395	2.00048844025395	1.00012209018435	7.00598826885697	7.00598826885697	6.00439882750478	6.00439882750478	7.00598826885697	0	2.00048844025395	1.00012209018435	13.0206736374495	4.00195439749781	7.00598826885697	10.0122269359159	12.0176125328898	13.0206736374495	5.00305424361532	15.0275330602518	7.00598826885697	12.0176125328898	2.00048844025395	6.00439882750478	3.00109916954915	3.00109916954915	3.00109916954915	4.00195439749781	22.0592944438992
Rpl13-ps3	8.00782268745052	20.048987655079	6.00439882750478	15.0275330602518	14.0239804397716	7.00598826885697	11.0147970057849	11.0147970057849	16.0313316193744	9.00990220315199	13.0206736374495	13.0206736374495	12.0176125328898	14.0239804397716	1.00012209018435	1.00012209018435	5.00305424361532	5.00305424361532	10.0122269359159	7.00598826885697	7.00598826885697	7.00598826885697	0	3.00109916954915	6.00439882750478	18.0396670359275	6.00439882750478	4.00195439749781	13.0206736374495	17.0353762377124	17.0353762377124	5.00305424361532	18.0396670359275	8.00782268745052	13.0206736374495	5.00305424361532	6.00439882750478	4.00195439749781	3.00109916954915	4.00195439749781	3.00109916954915	29.1031482864402
Rpl13a	7.00598826885697	30.1104026871881	7.00598826885697	19.0442041347699	5.00305424361532	1.00012209018435	2.00048844025395	9.00990220315199	14.0239804397716	5.00305424361532	8.00782268745052	14.0239804397716	5.00305424361532	11.0147970057849	3.00109916954915	1.00012209018435	9.00990220315199	7.00598826885697	3.00109916954915	8.00782268745052	6.00439882750478	6.00439882750478	0	4.00195439749781	4.00195439749781	12.0176125328898	4.00195439749781	10.0122269359159	12.0176125328898	7.00598826885697	16.0313316193744	8.00782268745052	10.0122269359159	6.00439882750478	8.00782268745052	5.00305424361532	2.00048844025395	2.00048844025395	7.00598826885697	1.00012209018435	3.00109916954915	20.048987655079
Rpl13a-ps1	2.00048844025395	2.00048844025395	0	2.00048844025395	0	0	0	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	0	3.00109916954915
Rpl14	5.00305424361532	9.00990220315199	2.00048844025395	4.00195439749781	5.00305424361532	0	0	2.00048844025395	3.00109916954915	4.00195439749781	1.00012209018435	9.00990220315199	2.00048844025395	5.00305424361532	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	2.00048844025395	3.00109916954915	7.00598826885697	2.00048844025395	2.00048844025395	10.0122269359159	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478
Rpl15	2.00048844025395	4.00195439749781	0	2.00048844025395	4.00195439749781	3.00109916954915	4.00195439749781	2.00048844025395	6.00439882750478	2.00048844025395	2.00048844025395	9.00990220315199	1.00012209018435	6.00439882750478	0	0	0	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	0	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	5.00305424361532	2.00048844025395	4.00195439749781	8.00782268745052	2.00048844025395	5.00305424361532	1.00012209018435	5.00305424361532	0	0	2.00048844025395	2.00048844025395	10.0122269359159
Rpl17	12.0176125328898	22.0592944438992	8.00782268745052	20.048987655079	13.0206736374495	3.00109916954915	6.00439882750478	8.00782268745052	16.0313316193744	20.048987655079	12.0176125328898	20.048987655079	10.0122269359159	10.0122269359159	0	2.00048844025395	8.00782268745052	18.0396670359275	7.00598826885697	10.0122269359159	10.0122269359159	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	11.0147970057849	5.00305424361532	5.00305424361532	15.0275330602518	13.0206736374495	12.0176125328898	7.00598826885697	16.0313316193744	12.0176125328898	22.0592944438992	5.00305424361532	3.00109916954915	10.0122269359159	8.00782268745052	5.00305424361532	4.00195439749781	20.048987655079
Rpl18	6.00439882750478	29.1031482864402	0	7.00598826885697	7.00598826885697	2.00048844025395	4.00195439749781	2.00048844025395	9.00990220315199	7.00598826885697	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	3.00109916954915	5.00305424361532	4.00195439749781	6.00439882750478	4.00195439749781	1.00012209018435	0	5.00305424361532	10.0122269359159	3.00109916954915	4.00195439749781	9.00990220315199	9.00990220315199	9.00990220315199	4.00195439749781	8.00782268745052	2.00048844025395	3.00109916954915	6.00439882750478	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	0	11.0147970057849
Rpl18a	6.00439882750478	24.0705883708827	10.0122269359159	7.00598826885697	10.0122269359159	9.00990220315199	10.0122269359159	14.0239804397716	21.0540177177831	14.0239804397716	12.0176125328898	24.0705883708827	11.0147970057849	11.0147970057849	5.00305424361532	2.00048844025395	11.0147970057849	15.0275330602518	9.00990220315199	11.0147970057849	7.00598826885697	10.0122269359159	3.00109916954915	4.00195439749781	5.00305424361532	13.0206736374495	12.0176125328898	12.0176125328898	20.048987655079	30.1104026871881	22.0592944438992	10.0122269359159	27.0893822675098	11.0147970057849	18.0396670359275	7.00598826885697	7.00598826885697	6.00439882750478	8.00782268745052	7.00598826885697	6.00439882750478	31.1179048445245
Rpl19	4.00195439749781	14.0239804397716	2.00048844025395	14.0239804397716	10.0122269359159	5.00305424361532	7.00598826885697	5.00305424361532	12.0176125328898	11.0147970057849	6.00439882750478	14.0239804397716	15.0275330602518	12.0176125328898	1.00012209018435	1.00012209018435	3.00109916954915	9.00990220315199	7.00598826885697	3.00109916954915	5.00305424361532	9.00990220315199	0	1.00012209018435	3.00109916954915	22.0592944438992	5.00305424361532	12.0176125328898	19.0442041347699	18.0396670359275	15.0275330602518	11.0147970057849	24.0705883708827	8.00782268745052	5.00305424361532	7.00598826885697	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	25.0766058142306
Rpl21	8.00782268745052	18.0396670359275	4.00195439749781	10.0122269359159	8.00782268745052	2.00048844025395	10.0122269359159	5.00305424361532	16.0313316193744	12.0176125328898	10.0122269359159	18.0396670359275	6.00439882750478	16.0313316193744	4.00195439749781	2.00048844025395	6.00439882750478	11.0147970057849	7.00598826885697	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	5.00305424361532	5.00305424361532	17.0353762377124	2.00048844025395	9.00990220315199	8.00782268745052	15.0275330602518	10.0122269359159	6.00439882750478	18.0396670359275	8.00782268745052	11.0147970057849	5.00305424361532	6.00439882750478	1.00012209018435	10.0122269359159	4.00195439749781	5.00305424361532	18.0396670359275
Rpl21-ps4	1.00012209018435	5.00305424361532	2.00048844025395	3.00109916954915	3.00109916954915	0	3.00109916954915	0	6.00439882750478	4.00195439749781	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	3.00109916954915	1.00012209018435	0	0	2.00048844025395	0	3.00109916954915	0	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	6.00439882750478	2.00048844025395	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	0	5.00305424361532
Rpl22	5.00305424361532	8.00782268745052	1.00012209018435	5.00305424361532	5.00305424361532	3.00109916954915	0	2.00048844025395	0	4.00195439749781	0	3.00109916954915	5.00305424361532	4.00195439749781	0	0	3.00109916954915	7.00598826885697	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	7.00598826885697	2.00048844025395	4.00195439749781	0	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	7.00598826885697
Rpl22l1	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	3.00109916954915	0	0	0	2.00048844025395
Rpl23	10.0122269359159	29.1031482864402	10.0122269359159	20.048987655079	12.0176125328898	19.0442041347699	11.0147970057849	6.00439882750478	18.0396670359275	18.0396670359275	14.0239804397716	20.048987655079	11.0147970057849	20.048987655079	4.00195439749781	2.00048844025395	3.00109916954915	10.0122269359159	13.0206736374495	8.00782268745052	6.00439882750478	5.00305424361532	2.00048844025395	9.00990220315199	5.00305424361532	14.0239804397716	5.00305424361532	7.00598826885697	20.048987655079	23.0648179545339	16.0313316193744	14.0239804397716	29.1031482864402	8.00782268745052	16.0313316193744	9.00990220315199	5.00305424361532	9.00990220315199	11.0147970057849	11.0147970057849	7.00598826885697	31.1179048445245
Rpl23a	1.00012209018435	2.00048844025395	0	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	6.00439882750478
Rpl23a-ps3	3.00109916954915	8.00782268745052	1.00012209018435	13.0206736374495	1.00012209018435	6.00439882750478	6.00439882750478	8.00782268745052	10.0122269359159	13.0206736374495	13.0206736374495	10.0122269359159	5.00305424361532	10.0122269359159	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	3.00109916954915	3.00109916954915	2.00048844025395	0	1.00012209018435	4.00195439749781	9.00990220315199	3.00109916954915	5.00305424361532	6.00439882750478	13.0206736374495	10.0122269359159	5.00305424361532	16.0313316193744	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	4.00195439749781	9.00990220315199	6.00439882750478	4.00195439749781	18.0396670359275
Rpl26	3.00109916954915	15.0275330602518	1.00012209018435	11.0147970057849	4.00195439749781	1.00012209018435	5.00305424361532	4.00195439749781	9.00990220315199	5.00305424361532	5.00305424361532	6.00439882750478	8.00782268745052	12.0176125328898	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	2.00048844025395	5.00305424361532	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	3.00109916954915	9.00990220315199	1.00012209018435	3.00109916954915	8.00782268745052	7.00598826885697	8.00782268745052	3.00109916954915	14.0239804397716	1.00012209018435	6.00439882750478	6.00439882750478	7.00598826885697	7.00598826885697	4.00195439749781	6.00439882750478	2.00048844025395	18.0396670359275
Rpl27-ps3	2.00048844025395	4.00195439749781	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	5.00305424361532	2.00048844025395	4.00195439749781	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	1.00012209018435	0	0	3.00109916954915	2.00048844025395	1.00012209018435	10.0122269359159
Rpl27a	9.00990220315199	7.00598826885697	3.00109916954915	6.00439882750478	12.0176125328898	4.00195439749781	8.00782268745052	6.00439882750478	7.00598826885697	11.0147970057849	6.00439882750478	9.00990220315199	6.00439882750478	7.00598826885697	1.00012209018435	2.00048844025395	3.00109916954915	3.00109916954915	2.00048844025395	11.0147970057849	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	3.00109916954915	3.00109916954915	8.00782268745052	5.00305424361532	10.0122269359159	4.00195439749781	17.0353762377124	8.00782268745052	3.00109916954915	6.00439882750478	1.00012209018435	3.00109916954915	7.00598826885697	3.00109916954915	3.00109916954915	13.0206736374495
Rpl28	7.00598826885697	17.0353762377124	3.00109916954915	5.00305424361532	5.00305424361532	4.00195439749781	5.00305424361532	6.00439882750478	8.00782268745052	10.0122269359159	6.00439882750478	13.0206736374495	9.00990220315199	9.00990220315199	5.00305424361532	1.00012209018435	0	5.00305424361532	5.00305424361532	6.00439882750478	6.00439882750478	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	8.00782268745052	1.00012209018435	5.00305424361532	5.00305424361532	11.0147970057849	9.00990220315199	3.00109916954915	10.0122269359159	2.00048844025395	8.00782268745052	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	14.0239804397716
Rpl3	5.00305424361532	13.0206736374495	3.00109916954915	12.0176125328898	4.00195439749781	6.00439882750478	8.00782268745052	12.0176125328898	8.00782268745052	5.00305424361532	8.00782268745052	16.0313316193744	10.0122269359159	10.0122269359159	2.00048844025395	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	2.00048844025395	7.00598826885697	3.00109916954915	0	1.00012209018435	1.00012209018435	12.0176125328898	6.00439882750478	5.00305424361532	7.00598826885697	7.00598826885697	14.0239804397716	9.00990220315199	13.0206736374495	5.00305424361532	6.00439882750478	8.00782268745052	3.00109916954915	1.00012209018435	7.00598826885697	3.00109916954915	3.00109916954915	20.048987655079
Rpl30	5.00305424361532	13.0206736374495	2.00048844025395	10.0122269359159	5.00305424361532	6.00439882750478	5.00305424361532	4.00195439749781	5.00305424361532	9.00990220315199	4.00195439749781	5.00305424361532	7.00598826885697	13.0206736374495	3.00109916954915	2.00048844025395	6.00439882750478	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	8.00782268745052	0	1.00012209018435	7.00598826885697	7.00598826885697	2.00048844025395	4.00195439749781	5.00305424361532	9.00990220315199	7.00598826885697	3.00109916954915	7.00598826885697	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	4.00195439749781	7.00598826885697
Rpl31	8.00782268745052	12.0176125328898	1.00012209018435	5.00305424361532	3.00109916954915	5.00305424361532	6.00439882750478	4.00195439749781	6.00439882750478	8.00782268745052	3.00109916954915	16.0313316193744	9.00990220315199	9.00990220315199	0	1.00012209018435	3.00109916954915	10.0122269359159	3.00109916954915	2.00048844025395	5.00305424361532	6.00439882750478	2.00048844025395	6.00439882750478	1.00012209018435	10.0122269359159	2.00048844025395	3.00109916954915	11.0147970057849	4.00195439749781	8.00782268745052	8.00782268745052	10.0122269359159	5.00305424361532	8.00782268745052	3.00109916954915	2.00048844025395	2.00048844025395	6.00439882750478	5.00305424361532	4.00195439749781	22.0592944438992
Rpl32	6.00439882750478	21.0540177177831	4.00195439749781	3.00109916954915	8.00782268745052	4.00195439749781	3.00109916954915	3.00109916954915	7.00598826885697	12.0176125328898	3.00109916954915	11.0147970057849	3.00109916954915	5.00305424361532	0	0	2.00048844025395	1.00012209018435	6.00439882750478	6.00439882750478	3.00109916954915	6.00439882750478	2.00048844025395	1.00012209018435	3.00109916954915	13.0206736374495	2.00048844025395	8.00782268745052	5.00305424361532	5.00305424361532	2.00048844025395	2.00048844025395	10.0122269359159	3.00109916954915	10.0122269359159	1.00012209018435	3.00109916954915	6.00439882750478	2.00048844025395	9.00990220315199	1.00012209018435	23.0648179545339
Rpl34	4.00195439749781	9.00990220315199	0	3.00109916954915	3.00109916954915	0	2.00048844025395	2.00048844025395	3.00109916954915	3.00109916954915	1.00012209018435	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	5.00305424361532	0	5.00305424361532	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	5.00305424361532	4.00195439749781	3.00109916954915	6.00439882750478	1.00012209018435	1.00012209018435	0	5.00305424361532	0	13.0206736374495
Rpl35a	6.00439882750478	9.00990220315199	3.00109916954915	14.0239804397716	5.00305424361532	5.00305424361532	5.00305424361532	3.00109916954915	11.0147970057849	8.00782268745052	4.00195439749781	7.00598826885697	9.00990220315199	13.0206736374495	0	0	5.00305424361532	4.00195439749781	5.00305424361532	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	6.00439882750478	5.00305424361532	6.00439882750478	12.0176125328898	9.00990220315199	7.00598826885697	6.00439882750478	15.0275330602518	5.00305424361532	10.0122269359159	4.00195439749781	4.00195439749781	3.00109916954915	11.0147970057849	8.00782268745052	2.00048844025395	10.0122269359159
Rpl36	0	9.00990220315199	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	0	1.00012209018435	5.00305424361532	5.00305424361532	0	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	0	0	2.00048844025395	5.00305424361532	1.00012209018435	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	3.00109916954915	0	3.00109916954915
Rpl36a	1.00012209018435	12.0176125328898	2.00048844025395	4.00195439749781	5.00305424361532	2.00048844025395	4.00195439749781	2.00048844025395	5.00305424361532	6.00439882750478	3.00109916954915	4.00195439749781	4.00195439749781	6.00439882750478	1.00012209018435	1.00012209018435	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	0	0	5.00305424361532	3.00109916954915	0	1.00012209018435	6.00439882750478	4.00195439749781	6.00439882750478	9.00990220315199	3.00109916954915	4.00195439749781	4.00195439749781	0	0	2.00048844025395	5.00305424361532	0	4.00195439749781
Rpl36al	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	6.00439882750478
Rpl37	4.00195439749781	20.048987655079	5.00305424361532	6.00439882750478	2.00048844025395	6.00439882750478	5.00305424361532	5.00305424361532	6.00439882750478	10.0122269359159	6.00439882750478	10.0122269359159	8.00782268745052	9.00990220315199	1.00012209018435	1.00012209018435	0	3.00109916954915	7.00598826885697	6.00439882750478	4.00195439749781	1.00012209018435	3.00109916954915	4.00195439749781	0	9.00990220315199	2.00048844025395	2.00048844025395	11.0147970057849	5.00305424361532	9.00990220315199	3.00109916954915	5.00305424361532	3.00109916954915	8.00782268745052	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	7.00598826885697	0	6.00439882750478
Rpl37a	2.00048844025395	12.0176125328898	3.00109916954915	5.00305424361532	5.00305424361532	7.00598826885697	5.00305424361532	1.00012209018435	12.0176125328898	11.0147970057849	6.00439882750478	7.00598826885697	5.00305424361532	6.00439882750478	1.00012209018435	0	4.00195439749781	10.0122269359159	4.00195439749781	5.00305424361532	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	6.00439882750478	7.00598826885697	4.00195439749781	13.0206736374495	10.0122269359159	11.0147970057849	4.00195439749781	13.0206736374495	5.00305424361532	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	3.00109916954915	8.00782268745052	2.00048844025395	21.0540177177831
Rpl38	6.00439882750478	12.0176125328898	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	5.00305424361532	8.00782268745052	7.00598826885697	9.00990220315199	5.00305424361532	6.00439882750478	2.00048844025395	2.00048844025395	1.00012209018435	10.0122269359159	2.00048844025395	5.00305424361532	2.00048844025395	2.00048844025395	0	2.00048844025395	0	6.00439882750478	2.00048844025395	5.00305424361532	8.00782268745052	10.0122269359159	6.00439882750478	2.00048844025395	4.00195439749781	4.00195439749781	5.00305424361532	3.00109916954915	4.00195439749781	5.00305424361532	2.00048844025395	3.00109916954915	5.00305424361532	7.00598826885697
Rpl39	5.00305424361532	18.0396670359275	2.00048844025395	9.00990220315199	5.00305424361532	1.00012209018435	4.00195439749781	1.00012209018435	11.0147970057849	6.00439882750478	3.00109916954915	9.00990220315199	6.00439882750478	17.0353762377124	2.00048844025395	1.00012209018435	0	5.00305424361532	7.00598826885697	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	3.00109916954915	7.00598826885697	4.00195439749781	3.00109916954915	11.0147970057849	8.00782268745052	9.00990220315199	5.00305424361532	14.0239804397716	4.00195439749781	7.00598826885697	4.00195439749781	5.00305424361532	12.0176125328898	7.00598826885697	8.00782268745052	2.00048844025395	13.0206736374495
Rpl4	13.0206736374495	16.0313316193744	8.00782268745052	14.0239804397716	10.0122269359159	8.00782268745052	7.00598826885697	13.0206736374495	15.0275330602518	9.00990220315199	14.0239804397716	15.0275330602518	16.0313316193744	18.0396670359275	4.00195439749781	2.00048844025395	7.00598826885697	12.0176125328898	11.0147970057849	4.00195439749781	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	19.0442041347699	4.00195439749781	11.0147970057849	9.00990220315199	9.00990220315199	15.0275330602518	11.0147970057849	21.0540177177831	6.00439882750478	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	8.00782268745052	1.00012209018435	4.00195439749781	24.0705883708827
Rpl41	10.0122269359159	12.0176125328898	2.00048844025395	11.0147970057849	6.00439882750478	2.00048844025395	3.00109916954915	7.00598826885697	12.0176125328898	10.0122269359159	3.00109916954915	10.0122269359159	6.00439882750478	5.00305424361532	1.00012209018435	0	2.00048844025395	5.00305424361532	8.00782268745052	1.00012209018435	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	5.00305424361532	1.00012209018435	4.00195439749781	13.0206736374495	7.00598826885697	12.0176125328898	4.00195439749781	12.0176125328898	3.00109916954915	6.00439882750478	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	5.00305424361532	3.00109916954915	15.0275330602518
Rpl5	9.00990220315199	12.0176125328898	6.00439882750478	6.00439882750478	7.00598826885697	5.00305424361532	8.00782268745052	13.0206736374495	10.0122269359159	12.0176125328898	4.00195439749781	18.0396670359275	12.0176125328898	11.0147970057849	5.00305424361532	0	5.00305424361532	15.0275330602518	2.00048844025395	7.00598826885697	4.00195439749781	6.00439882750478	1.00012209018435	3.00109916954915	3.00109916954915	14.0239804397716	6.00439882750478	6.00439882750478	15.0275330602518	12.0176125328898	9.00990220315199	9.00990220315199	12.0176125328898	8.00782268745052	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	5.00305424361532	3.00109916954915	3.00109916954915	25.0766058142306
Rpl6	1.00012209018435	4.00195439749781	2.00048844025395	7.00598826885697	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	4.00195439749781	2.00048844025395	3.00109916954915	7.00598826885697	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	6.00439882750478	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	7.00598826885697
Rpl6l	3.00109916954915	6.00439882750478	0	7.00598826885697	2.00048844025395	1.00012209018435	2.00048844025395	5.00305424361532	7.00598826885697	5.00305424361532	1.00012209018435	7.00598826885697	3.00109916954915	6.00439882750478	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	0	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	9.00990220315199	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	11.0147970057849
Rpl7	5.00305424361532	19.0442041347699	4.00195439749781	9.00990220315199	5.00305424361532	6.00439882750478	6.00439882750478	8.00782268745052	10.0122269359159	13.0206736374495	10.0122269359159	16.0313316193744	13.0206736374495	13.0206736374495	6.00439882750478	0	3.00109916954915	13.0206736374495	6.00439882750478	6.00439882750478	5.00305424361532	2.00048844025395	0	2.00048844025395	2.00048844025395	17.0353762377124	3.00109916954915	3.00109916954915	7.00598826885697	13.0206736374495	9.00990220315199	6.00439882750478	12.0176125328898	4.00195439749781	7.00598826885697	5.00305424361532	3.00109916954915	2.00048844025395	4.00195439749781	8.00782268745052	2.00048844025395	24.0705883708827
Rpl7a-ps5	2.00048844025395	5.00305424361532	2.00048844025395	8.00782268745052	1.00012209018435	1.00012209018435	6.00439882750478	7.00598826885697	1.00012209018435	5.00305424361532	8.00782268745052	11.0147970057849	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	3.00109916954915	6.00439882750478	3.00109916954915	0	2.00048844025395	0	4.00195439749781	0	6.00439882750478	2.00048844025395	2.00048844025395	3.00109916954915	4.00195439749781	6.00439882750478	1.00012209018435	7.00598826885697	3.00109916954915	5.00305424361532	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	1.00012209018435	11.0147970057849
Rpl8	4.00195439749781	7.00598826885697	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	7.00598826885697	3.00109916954915	8.00782268745052	5.00305424361532	3.00109916954915	10.0122269359159	2.00048844025395	15.0275330602518	2.00048844025395	0	1.00012209018435	4.00195439749781	10.0122269359159	2.00048844025395	4.00195439749781	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	3.00109916954915	7.00598826885697	5.00305424361532	13.0206736374495	7.00598826885697	12.0176125328898	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	5.00305424361532	0	0	14.0239804397716
Rpl9-ps6	3.00109916954915	13.0206736374495	1.00012209018435	1.00012209018435	4.00195439749781	4.00195439749781	7.00598826885697	3.00109916954915	5.00305424361532	6.00439882750478	2.00048844025395	3.00109916954915	4.00195439749781	3.00109916954915	2.00048844025395	0	3.00109916954915	7.00598826885697	6.00439882750478	4.00195439749781	6.00439882750478	3.00109916954915	0	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	5.00305424361532	8.00782268745052	5.00305424361532	8.00782268745052	2.00048844025395	11.0147970057849	5.00305424361532	2.00048844025395	2.00048844025395	0	0	2.00048844025395	4.00195439749781	1.00012209018435	14.0239804397716
