GENEID	X2	X5	X9	X15	X16	X18	X27	X30	X31	X32	X34	X36	X37	X38	X40	X41	X42	X46	X49	X52	X58	X59	X61	X62	X65	X66	X68	X69	X73	X74	X75	X78	X88	X89	X93
Rps17	3.00109916954915	0	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	8.00782268745052	0	7.00598826885697	0	7.00598826885697	4.00195439749781	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	14.0239804397716	5.00305424361532	6.00439882750478	1.00012209018435	3.00109916954915	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	2.00048844025395	2.00048844025395
Rps18	4.00195439749781	0	0	2.00048844025395	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	0	2.00048844025395	0	3.00109916954915	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	15.0275330602518	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781
Rps18-ps3	8.00782268745052	0	0	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	6.00439882750478	4.00195439749781	0	2.00048844025395	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	0	2.00048844025395	0	7.00598826885697	4.00195439749781	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	16.0313316193744	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781
Rps19	10.0122269359159	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	4.00195439749781	3.00109916954915	1.00012209018435	2.00048844025395	0	5.00305424361532	3.00109916954915	6.00439882750478	0	1.00012209018435	3.00109916954915	0	2.00048844025395	4.00195439749781	7.00598826885697	3.00109916954915	1.00012209018435	7.00598826885697	2.00048844025395	16.0313316193744	2.00048844025395	0	4.00195439749781	5.00305424361532	5.00305424361532	0
Rps20	8.00782268745052	1.00012209018435	6.00439882750478	4.00195439749781	5.00305424361532	0	1.00012209018435	0	0	6.00439882750478	10.0122269359159	0	0	0	5.00305424361532	8.00782268745052	2.00048844025395	0	0	0	3.00109916954915	2.00048844025395	14.0239804397716	17.0353762377124	2.00048844025395	2.00048844025395	7.00598826885697	2.00048844025395	32.1256548803621	0	4.00195439749781	9.00990220315199	3.00109916954915	2.00048844025395	3.00109916954915
Rps21	4.00195439749781	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	6.00439882750478	2.00048844025395	10.0122269359159	11.0147970057849	0	4.00195439749781	0	3.00109916954915	4.00195439749781	4.00195439749781	0	4.00195439749781	3.00109916954915	4.00195439749781	1.00012209018435	5.00305424361532	7.00598826885697	1.00012209018435	1.00012209018435	5.00305424361532	2.00048844025395	11.0147970057849	4.00195439749781	0	2.00048844025395	5.00305424361532	0	3.00109916954915
Rps23	9.00990220315199	0	3.00109916954915	1.00012209018435	6.00439882750478	2.00048844025395	1.00012209018435	1.00012209018435	0	7.00598826885697	5.00305424361532	0	2.00048844025395	0	7.00598826885697	7.00598826885697	6.00439882750478	0	6.00439882750478	5.00305424361532	4.00195439749781	4.00195439749781	14.0239804397716	10.0122269359159	6.00439882750478	4.00195439749781	11.0147970057849	3.00109916954915	27.0893822675098	5.00305424361532	4.00195439749781	4.00195439749781	6.00439882750478	3.00109916954915	2.00048844025395
Rps24	7.00598826885697	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	4.00195439749781	2.00048844025395	0	8.00782268745052	18.0396670359275	0	1.00012209018435	0	2.00048844025395	4.00195439749781	9.00990220315199	1.00012209018435	5.00305424361532	0	3.00109916954915	2.00048844025395	4.00195439749781	6.00439882750478	0	3.00109916954915	8.00782268745052	1.00012209018435	25.0766058142306	4.00195439749781	3.00109916954915	8.00782268745052	4.00195439749781	11.0147970057849	1.00012209018435
Rps25	3.00109916954915	0	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	3.00109916954915	1.00012209018435	6.00439882750478	7.00598826885697	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	4.00195439749781	3.00109916954915	0	1.00012209018435	0	2.00048844025395	1.00012209018435	3.00109916954915	11.0147970057849	0	3.00109916954915	8.00782268745052	2.00048844025395	14.0239804397716	1.00012209018435	0	1.00012209018435	5.00305424361532	0	3.00109916954915
Rps26	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	1.00012209018435	6.00439882750478	8.00782268745052	0	5.00305424361532	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	9.00990220315199	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435
Rps26-ps1	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	5.00305424361532	8.00782268745052	0	6.00439882750478	0	3.00109916954915	2.00048844025395	3.00109916954915	0	3.00109916954915	1.00012209018435	3.00109916954915	0	4.00195439749781	2.00048844025395	1.00012209018435	0	5.00305424361532	2.00048844025395	11.0147970057849	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395
Rps27a	2.00048844025395	0	6.00439882750478	3.00109916954915	5.00305424361532	1.00012209018435	3.00109916954915	1.00012209018435	0	7.00598826885697	16.0313316193744	1.00012209018435	4.00195439749781	0	4.00195439749781	6.00439882750478	4.00195439749781	0	6.00439882750478	3.00109916954915	7.00598826885697	2.00048844025395	4.00195439749781	8.00782268745052	3.00109916954915	3.00109916954915	4.00195439749781	0	17.0353762377124	0	3.00109916954915	7.00598826885697	3.00109916954915	2.00048844025395	2.00048844025395
Rps27rt	14.0239804397716	0	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	9.00990220315199	0	3.00109916954915	0	10.0122269359159	4.00195439749781	8.00782268745052	0	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	7.00598826885697	6.00439882750478	6.00439882750478	5.00305424361532	4.00195439749781	1.00012209018435	14.0239804397716	0	0	3.00109916954915	4.00195439749781	2.00048844025395	4.00195439749781
Rps28	4.00195439749781	0	1.00012209018435	4.00195439749781	6.00439882750478	0	0	4.00195439749781	0	5.00305424361532	9.00990220315199	0	3.00109916954915	0	3.00109916954915	7.00598826885697	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	9.00990220315199	2.00048844025395	4.00195439749781	4.00195439749781	2.00048844025395	22.0592944438992	2.00048844025395	2.00048844025395	2.00048844025395	4.00195439749781	3.00109916954915	2.00048844025395
Rps29	4.00195439749781	0	5.00305424361532	1.00012209018435	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	0	3.00109916954915	1.00012209018435	7.00598826885697	6.00439882750478	6.00439882750478	0	9.00990220315199	1.00012209018435	4.00195439749781	1.00012209018435	6.00439882750478	4.00195439749781	4.00195439749781	4.00195439749781	7.00598826885697	3.00109916954915	15.0275330602518	2.00048844025395	3.00109916954915	7.00598826885697	4.00195439749781	11.0147970057849	0
Rps3	5.00305424361532	0	2.00048844025395	3.00109916954915	7.00598826885697	3.00109916954915	1.00012209018435	1.00012209018435	0	6.00439882750478	11.0147970057849	0	2.00048844025395	0	7.00598826885697	8.00782268745052	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	4.00195439749781	9.00990220315199	0	3.00109916954915	7.00598826885697	2.00048844025395	24.0705883708827	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	1.00012209018435	1.00012209018435
Rps3a1	6.00439882750478	0	1.00012209018435	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	7.00598826885697	6.00439882750478	1.00012209018435	4.00195439749781	0	6.00439882750478	5.00305424361532	6.00439882750478	2.00048844025395	9.00990220315199	3.00109916954915	2.00048844025395	0	8.00782268745052	7.00598826885697	2.00048844025395	4.00195439749781	8.00782268745052	2.00048844025395	19.0442041347699	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	10.0122269359159	2.00048844025395
Rps5	8.00782268745052	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	2.00048844025395	4.00195439749781	10.0122269359159	0	5.00305424361532	0	11.0147970057849	6.00439882750478	5.00305424361532	0	3.00109916954915	2.00048844025395	0	0	10.0122269359159	12.0176125328898	2.00048844025395	6.00439882750478	9.00990220315199	1.00012209018435	33.1336529167031	4.00195439749781	0	2.00048844025395	1.00012209018435	3.00109916954915	1.00012209018435
Rps6	5.00305424361532	0	2.00048844025395	1.00012209018435	4.00195439749781	1.00012209018435	0	0	0	9.00990220315199	8.00782268745052	0	1.00012209018435	0	7.00598826885697	8.00782268745052	6.00439882750478	0	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	9.00990220315199	14.0239804397716	7.00598826885697	3.00109916954915	15.0275330602518	3.00109916954915	25.0766058142306	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	3.00109916954915	4.00195439749781
Rps7	4.00195439749781	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	1.00012209018435	6.00439882750478	0	2.00048844025395	0	2.00048844025395	3.00109916954915	1.00012209018435	0	0	0	2.00048844025395	0	4.00195439749781	4.00195439749781	0	3.00109916954915	5.00305424361532	0	15.0275330602518	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395
Rps8	6.00439882750478	0	6.00439882750478	7.00598826885697	9.00990220315199	1.00012209018435	3.00109916954915	5.00305424361532	0	4.00195439749781	21.0540177177831	1.00012209018435	6.00439882750478	0	7.00598826885697	6.00439882750478	3.00109916954915	0	5.00305424361532	1.00012209018435	1.00012209018435	2.00048844025395	9.00990220315199	16.0313316193744	1.00012209018435	7.00598826885697	21.0540177177831	6.00439882750478	28.0961415204583	6.00439882750478	6.00439882750478	9.00990220315199	5.00305424361532	8.00782268745052	1.00012209018435
Rps9	8.00782268745052	0	4.00195439749781	8.00782268745052	7.00598826885697	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	13.0206736374495	18.0396670359275	0	4.00195439749781	1.00012209018435	7.00598826885697	6.00439882750478	5.00305424361532	0	4.00195439749781	2.00048844025395	3.00109916954915	0	11.0147970057849	7.00598826885697	1.00012209018435	6.00439882750478	13.0206736374495	3.00109916954915	34.1418990756402	0	2.00048844025395	0	2.00048844025395	6.00439882750478	3.00109916954915
Rpsa	12.0176125328898	0	5.00305424361532	1.00012209018435	10.0122269359159	1.00012209018435	3.00109916954915	9.00990220315199	0	9.00990220315199	15.0275330602518	0	6.00439882750478	0	7.00598826885697	7.00598826885697	10.0122269359159	0	11.0147970057849	3.00109916954915	3.00109916954915	0	16.0313316193744	11.0147970057849	1.00012209018435	1.00012209018435	10.0122269359159	0	36.1591362501238	1.00012209018435	3.00109916954915	5.00305424361532	3.00109916954915	4.00195439749781	2.00048844025395
Rrbp1	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	4.00195439749781	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	1.00012209018435	0	10.0122269359159	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0
Ryk	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0
S1pr1	0	0	10.0122269359159	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
S1pr3	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	3.00109916954915	3.00109916954915	3.00109916954915	3.00109916954915	0	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	1.00012209018435
Samsn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0
Sash1	0	0	0	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0
Sat1	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	6.00439882750478	0	0	0	1.00012209018435	0	0	0
Satb1	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	6.00439882750478	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0
Scara5	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0
Sec62	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0
Sel1l	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0
Sema3b	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0
Sema5a	0	0	0	7.00598826885697	0	0	8.00782268745052	0	0	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	2.00048844025395	2.00048844025395	4.00195439749781	2.00048844025395	2.00048844025395	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	2.00048844025395
Sepp1	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	4.00195439749781	1.00012209018435	6.00439882750478	6.00439882750478	1.00012209018435	7.00598826885697	0	3.00109916954915	0	0	0	0	1.00012209018435	8.00782268745052	5.00305424361532	19.0442041347699	2.00048844025395	1.00012209018435	4.00195439749781	10.0122269359159	5.00305424361532	0	0	3.00109916954915	0	1.00012209018435	0	2.00048844025395
Sept2	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0
Sept7	0	0	5.00305424361532	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435
Serbp1	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	0	0	7.00598826885697	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	8.00782268745052	0	0	0	0	0	1.00012209018435
Serinc3	8.00782268745052	0	18.0396670359275	1.00012209018435	3.00109916954915	2.00048844025395	3.00109916954915	0	0	3.00109916954915	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	9.00990220315199	0	1.00012209018435	7.00598826885697	3.00109916954915	4.00195439749781	1.00012209018435	3.00109916954915	0	5.00305424361532	0	4.00195439749781	0	1.00012209018435	0	3.00109916954915
Serp1	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	4.00195439749781	2.00048844025395	0	0	2.00048844025395	1.00012209018435	12.0176125328898	1.00012209018435	0	0	0	0	1.00012209018435
Serpina10	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	7.00598826885697	4.00195439749781	1.00012209018435	2.00048844025395	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435
Serpina1a	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0
Serpina3f	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	0	0	8.00782268745052	0	0	0	0	1.00012209018435	0	0	0
Serpina3g	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	0	0	0	0	0	0	0	0	2.00048844025395	6.00439882750478	0	6.00439882750478	0	7.00598826885697	0	0	1.00012209018435	0	1.00012209018435	0	0	0
Serpinb6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	7.00598826885697	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9	0	0	1.00012209018435	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	0	0	0	13.0206736374495	0	0	0	3.00109916954915	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0
Serpine1	0	0	0	0	4.00195439749781	1.00012209018435	1.00012209018435	0	0	0	9.00990220315199	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0
Serping1	0	0	1.00012209018435	5.00305424361532	12.0176125328898	1.00012209018435	1.00012209018435	1.00012209018435	0	6.00439882750478	21.0540177177831	0	4.00195439749781	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	14.0239804397716	7.00598826885697	3.00109916954915	7.00598826885697	11.0147970057849	2.00048844025395	0	2.00048844025395	0	8.00782268745052	0	0	1.00012209018435
Serpinh1	0	0	4.00195439749781	1.00012209018435	3.00109916954915	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	14.0239804397716	0	3.00109916954915	0	10.0122269359159	0	0	0	0	1.00012209018435	2.00048844025395	0	12.0176125328898	10.0122269359159	3.00109916954915	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	2.00048844025395
Set	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	5.00305424361532	2.00048844025395	0	0	1.00012209018435	2.00048844025395	7.00598826885697	1.00012209018435	0	0	0	0	1.00012209018435
Sf1	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	7.00598826885697	0	0	0	0	0	0
Sf3b1	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	3.00109916954915	2.00048844025395	2.00048844025395	0	8.00782268745052	0	0	1.00012209018435	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	7.00598826885697	0	1.00012209018435	0	0	0	1.00012209018435
Sfpq	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	5.00305424361532	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	6.00439882750478	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0
Shisa5	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	6.00439882750478	0
Shkbp1	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Ski	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0
Skp1a	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	3.00109916954915	0	0	0
Slc1a5	0	0	0	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	6.00439882750478	3.00109916954915	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	0	0	0	0
Slc25a3	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	5.00305424361532	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	3.00109916954915	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435
Slc25a51	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0
Slc38a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0
Slc38a2	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	8.00782268745052	9.00990220315199	1.00012209018435	9.00990220315199	0	4.00195439749781	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	4.00195439749781	1.00012209018435	4.00195439749781	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435
Slc38a6	0	13.0206736374495	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	0	0
Slc43a3	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	4.00195439749781	9.00990220315199	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	2.00048844025395	0	1.00012209018435	1.00012209018435	0	7.00598826885697	3.00109916954915	0	0	0	0	0	0	0
Slc5a3	1.00012209018435	0	0	0	0	0	0	0	0	0	4.00195439749781	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	4.00195439749781	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Smad3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	0	3.00109916954915	0	0	0	0	0	0
Smarca2	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	6.00439882750478	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0
Smc4	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	6.00439882750478	0
Snrk	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	0	0
Snx18	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	5.00305424361532	3.00109916954915	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	0
Socs2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Socs3	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	8.00782268745052	3.00109916954915	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	1.00012209018435
Son	1.00012209018435	0	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	4.00195439749781	0	4.00195439749781	0	2.00048844025395	0	5.00305424361532	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	8.00782268745052	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0
Sox4	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	0	2.00048844025395	0	2.00048844025395	0	6.00439882750478	0	0	0	0	0	4.00195439749781	0	24.0705883708827	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395
Sox9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0
Sparc	0	0	46.2602511104364	61.4587843186464	51.3201652807748	10.0122269359159	19.0442041347699	16.0313316193744	0	63.4895230811159	65.5212691545208	2.00048844025395	28.0961415204583	0	19.0442041347699	2.00048844025395	1.00012209018435	5.00305424361532	0	14.0239804397716	25.0766058142306	14.0239804397716	46.2602511104364	46.2602511104364	31.1179048445245	22.0592944438992	36.1591362501238	24.0705883708827	3.00109916954915	12.0176125328898	5.00305424361532	12.0176125328898	1.00012209018435	0	6.00439882750478
Sparcl1	0	0	7.00598826885697	10.0122269359159	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	11.0147970057849	0	3.00109916954915	0	0	0	0	2.00048844025395	0	0	4.00195439749781	1.00012209018435	0	0	0	0
Spib	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0
Spns2	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	7.00598826885697	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0
